#
# Results on Thu, 23 Jan 2025 17:48:29 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1737654509,bc2584302fffead698e1809107a60040,PennController,0,0,TCLE,NULL,PennController,0,_Trial_,Start,1737653986777,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,0,0,TCLE,NULL,PennController,0,_Trial_,End,1737653990271,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,3,0,instrucoes,NULL,PennController,3,_Trial_,Start,1737653990274,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,3,0,instrucoes,NULL,PennController,3,_Trial_,End,1737653991566,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,1,0,genero,NULL,PennController,1,_Trial_,Start,1737653991567,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,1,0,genero,NULL,DropDown,selecionaGenero,Selected,Masculino,1737653993085,0
1737654509,bc2584302fffead698e1809107a60040,PennController,1,0,genero,NULL,PennController,1,_Trial_,End,1737653994147,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,4,0,frases,NULL,PennController,5,_Trial_,Start,1737653994150,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,4,0,frases,NULL,Selector,classificacao,Selection,negativa,1737654067350,negativa;neutra;positiva
1737654509,bc2584302fffead698e1809107a60040,PennController,4,0,frases,NULL,PennController,5,_Trial_,End,1737654067352,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,5,0,frases,NULL,PennController,6,_Trial_,Start,1737654067354,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,5,0,frases,NULL,Selector,classificacao,Selection,negativa,1737654070293,negativa;neutra;positiva
1737654509,bc2584302fffead698e1809107a60040,PennController,5,0,frases,NULL,PennController,6,_Trial_,End,1737654070294,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,6,0,frases,NULL,PennController,7,_Trial_,Start,1737654070295,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,6,0,frases,NULL,Selector,classificacao,Selection,neutra,1737654071758,negativa;neutra;positiva
1737654509,bc2584302fffead698e1809107a60040,PennController,6,0,frases,NULL,PennController,7,_Trial_,End,1737654071759,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,7,0,frases,NULL,PennController,8,_Trial_,Start,1737654071760,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,7,0,frases,NULL,Selector,classificacao,Selection,positiva,1737654077342,negativa;neutra;positiva
1737654509,bc2584302fffead698e1809107a60040,PennController,7,0,frases,NULL,PennController,8,_Trial_,End,1737654077342,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,8,0,frases,NULL,PennController,9,_Trial_,Start,1737654077343,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,8,0,frases,NULL,Selector,classificacao,Selection,negativa,1737654081412,negativa;neutra;positiva
1737654509,bc2584302fffead698e1809107a60040,PennController,8,0,frases,NULL,PennController,9,_Trial_,End,1737654081413,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,9,0,frases,NULL,PennController,10,_Trial_,Start,1737654081414,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,9,0,frases,NULL,Selector,classificacao,Selection,negativa,1737654083110,negativa;neutra;positiva
1737654509,bc2584302fffead698e1809107a60040,PennController,9,0,frases,NULL,PennController,10,_Trial_,End,1737654083111,NULL
1737654509,bc2584302fffead698e1809107a60040,PennController,10,0,frases,NULL,PennController,11,_Trial_,Start,1737654083112,NULL
